"symbol","date","open","high","low","close","split_coefficient","price","qtr","eps_est","eps","release_time","Beat_Miss","Close","price2"
"AMZN",2018-05-18,1581.33,1583.59,1572.1,1574.37,12,18892.44,NA,NA,NA,NA,NA,11.7578043315907,19025.52
"FB",2018-05-18,183.49,184.19,182.61,182.68,1,182.68,NA,NA,NA,NA,NA,4.77822127129772,184.49
"GOOGL",2018-05-18,1066,1073.73,1064.68,1069.64,1,1069.64,NA,NA,NA,NA,NA,1.70664539289988,1084.01
"NFLX",2018-05-18,324.9,326.42,322.8,324.18,14,4538.52,NA,NA,NA,NA,NA,42.4319371727749,4645.48
"SP500",2018-05-18,2717.35,2719.5,2709.18,2712.97,1,2712.97,NA,NA,NA,NA,NA,2.48873497844234,2733.01
"AAPL",2018-05-21,188,189.27,186.9106,187.63,28,5253.64,NA,NA,NA,NA,NA,6.13714312415308,5240.48
"AMZN",2018-05-21,1585,1592.05,1575,1585.46,12,19025.52,NA,NA,NA,NA,NA,11.8406273338312,18976.8
"FB",2018-05-21,183.77,185.3,183.13,184.49,1,184.49,NA,NA,NA,NA,NA,4.82556405923864,183.8
"GOOGL",2018-05-21,1079,1093.3,1078,1084.01,1,1084.01,NA,NA,NA,NA,NA,1.72957319505385,1075.31
"NFLX",2018-05-21,327.11,331.88,325.45,331.82,14,4645.48,NA,NA,NA,NA,NA,43.4319371727749,4642.68
"SP500",2018-05-21,2725.95,2739.19,2725.7,2733.01,1,2733.01,NA,NA,NA,NA,NA,2.50711861297129,2724.44
"AAPL",2018-05-22,188.375,188.88,186.78,187.16,28,5240.48,NA,NA,NA,NA,NA,6.12177001074716,5274.08
"AMZN",2018-05-22,1589.89,1589.89,1575.25,1581.4,12,18976.8,NA,NA,NA,NA,NA,11.8103061986557,19222.32
"FB",2018-05-22,184.93,185.42,183.43,183.8,1,183.8,NA,NA,NA,NA,NA,4.80751625610094,186.9
"GOOGL",2018-05-22,1089.8,1091.8,1072.26,1075.31,1,1075.31,NA,NA,NA,NA,NA,1.71569206222577,1085.96
"NFLX",2018-05-22,334.05,336.63,331.15,331.62,14,4642.68,NA,NA,NA,NA,NA,43.4057591623037,4826.08
"SP500",2018-05-22,2738.34,2742.24,2721.88,2724.44,1,2724.44,NA,NA,NA,NA,NA,2.49925694890377,2733.29
"AAPL",2018-05-23,186.35,188.5,185.76,188.36,28,5274.08,NA,NA,NA,NA,NA,6.16102051306014,5268.2
"AMZN",2018-05-23,1571.05,1601.86,1566.34,1601.86,12,19222.32,NA,NA,NA,NA,NA,11.9631067961165,19236.84
"FB",2018-05-23,182.5,186.91,182.18,186.9,1,186.9,NA,NA,NA,NA,NA,4.88860058903844,185.93
"GOOGL",2018-05-23,1070,1088,1066.96,1085.96,1,1085.96,NA,NA,NA,NA,NA,1.73268448344635,1085.45
"NFLX",2018-05-23,329.04,345,328.09,344.72,14,4826.08,NA,NA,NA,NA,NA,45.1204188481675,4890.06
"SP500",2018-05-23,2713.98,2733.33,2709.54,2733.29,1,2733.29,NA,NA,NA,NA,NA,2.50737547014035,2727.76
"AAPL",2018-05-24,188.77,188.84,186.21,188.15,28,5268.2,NA,NA,NA,NA,NA,6.15415167515537,5280.24
"AMZN",2018-05-24,1598.03,1608.24,1588.38,1603.07,12,19236.84,NA,NA,NA,NA,NA,11.97214339059,19321.8
"FB",2018-05-24,185.88,186.8,185.03,185.93,1,185.93,NA,NA,NA,NA,NA,4.86322903969994,184.92
"GOOGL",2018-05-24,1086.9,1087.12,1072.3,1085.45,1,1085.45,NA,NA,NA,NA,NA,1.73187076186677,1084.08
"NFLX",2018-05-24,344.34,354,341.12,349.29,14,4890.06,NA,NA,NA,NA,NA,45.7185863874346,4918.06
"SP500",2018-05-24,2730.94,2731.97,2707.38,2727.76,1,2727.76,NA,NA,NA,NA,NA,2.50230254105128,2721.33
"AAPL",2018-05-25,188.23,189.65,187.65,188.58,28,5280.24,NA,NA,NA,NA,NA,6.16821643848418,5261.2
"AMZN",2018-05-25,1603,1614.12,1600.45,1610.15,12,19321.8,NA,NA,NA,NA,NA,12.0250186706497,19354.44
"FB",2018-05-25,186.02,186.33,184.45,184.92,1,184.92,NA,NA,NA,NA,NA,4.83681124090417,185.74
"GOOGL",2018-05-25,1086.55,1089.57,1082.6,1084.08,1,1084.08,NA,NA,NA,NA,NA,1.72968488232948,1068.07
"NFLX",2018-05-25,349.9,354.36,348.83,351.29,14,4918.06,NA,NA,NA,NA,NA,45.9803664921466,4896.22
"SP500",2018-05-25,2723.6,2727.36,2714.99,2721.33,1,2721.33,NA,NA,NA,NA,NA,2.49640399963306,2689.86
"AAPL",2018-05-29,187.6,188.75,186.87,187.9,28,5261.2,NA,NA,NA,NA,NA,6.1459744871735,5250
"AMZN",2018-05-29,1600.71,1621.79,1600.15,1612.87,12,19354.44,NA,NA,NA,NA,NA,12.0453323375653,19498.68
"FB",2018-05-29,184.34,186.81,183.71,185.74,1,185.74,NA,NA,NA,NA,NA,4.85825935477796,187.67
"GOOGL",2018-05-29,1076,1081.34,1063.08,1068.07,1,1068.07,NA,NA,NA,NA,NA,1.70414040686079,1077.47
"NFLX",2018-05-29,351.5,356.1,346.71,349.73,14,4896.22,NA,NA,NA,NA,NA,45.7761780104712,4949.56
"SP500",2018-05-29,2705.11,2710.67,2676.81,2689.86,1,2689.86,NA,NA,NA,NA,NA,2.46753508852399,2724.01
"AAPL",2018-05-30,187.72,188,186.78,187.5,28,5250,NA,NA,NA,NA,NA,6.13289098640251,5232.36
"AMZN",2018-05-30,1618.1,1626,1612.93,1624.89,12,19498.68,NA,NA,NA,NA,NA,12.1351008215086,19555.44
"FB",2018-05-30,186.54,188,185.25,187.67,1,187.67,NA,NA,NA,NA,NA,4.90874089109066,191.78
"GOOGL",2018-05-30,1073.48,1078.99,1066.55,1077.47,1,1077.47,NA,NA,NA,NA,NA,1.71913841244515,1100
"NFLX",2018-05-30,352.37,354,349.26,353.54,14,4949.56,NA,NA,NA,NA,NA,46.2748691099477,4922.4
"SP500",2018-05-30,2702.43,2729.34,2702.43,2724.01,1,2724.01,NA,NA,NA,NA,NA,2.49886248967985,2705.27
"AAPL",2018-05-31,187.22,188.23,186.14,186.87,28,5232.36,NA,NA,NA,NA,NA,6.11228447268819,5326.72
"AMZN",2018-05-31,1623,1635,1621.35,1629.62,12,19555.44,NA,NA,NA,NA,NA,12.170425690814,19698.48
"FB",2018-05-31,187.87,192.72,187.48,191.78,1,191.78,NA,NA,NA,NA,NA,5.01624302282393,193.99
"GOOGL",2018-05-31,1082,1110,1078,1100,1,1100,NA,NA,NA,NA,NA,1.75508575987236,1135
"NFLX",2018-05-31,353.8,355.53,350.21,351.6,14,4922.4,NA,NA,NA,NA,NA,46.020942408377,5039.02
"SP500",2018-05-31,2720.98,2722.5,2700.68,2705.27,1,2705.27,NA,NA,NA,NA,NA,2.481671406293,2734.62
"AAPL",2018-06-01,187.9912,190.26,187.75,190.24,28,5326.72,NA,NA,NA,NA,NA,6.2225129666838,5371.24
"AMZN",2018-06-01,1637.03,1646.73,1635.09,1641.54,12,19698.48,NA,NA,NA,NA,NA,12.2594473487677,19983.24
"FB",2018-06-01,193.065,194.5492,192.07,193.99,1,193.99,NA,NA,NA,NA,NA,5.07404830533744,193.28
"GOOGL",2018-06-01,1112.87,1138.16,1112.01,1135,1,1135,NA,NA,NA,NA,NA,1.81092939768648,1153.04
"NFLX",2018-06-01,353.88,359.99,352.82,359.93,14,5039.02,NA,NA,NA,NA,NA,47.1112565445026,5065.34
"SP500",2018-06-01,2718.7,2736.93,2718.7,2734.62,1,2734.62,NA,NA,NA,NA,NA,2.50859554169342,2746.87
"AAPL",2018-06-04,191.635,193.42,191.35,191.83,28,5371.24,NA,NA,NA,NA,NA,6.27451988224849,5412.68
"AMZN",2018-06-04,1648.9,1665.68,1645.49,1665.27,12,19983.24,NA,NA,NA,NA,NA,12.4366691560866,20356.2
"FB",2018-06-04,191.84,193.98,191.47,193.28,1,193.28,NA,NA,NA,NA,NA,5.05547737747111,192.94
"GOOGL",2018-06-04,1138.5,1157.86,1137,1153.04,1,1153.04,NA,NA,NA,NA,NA,1.83971280414838,1151.02
"NFLX",2018-06-04,362.6847,363,355.51,361.81,14,5065.34,NA,NA,NA,NA,NA,47.3573298429319,5121.2
"SP500",2018-06-04,2741.67,2749.16,2740.54,2746.87,1,2746.87,NA,NA,NA,NA,NA,2.51983304284011,2748.8
"AAPL",2018-06-05,193.065,193.94,192.36,193.31,28,5412.68,NA,NA,NA,NA,NA,6.32292883510116,5431.44
"AMZN",2018-06-05,1672.99,1699,1670.06,1696.35,12,20356.2,NA,NA,NA,NA,NA,12.668782673637,20349
"FB",2018-06-05,194.3,195,192.62,192.94,1,192.94,NA,NA,NA,NA,NA,5.04658425708442,191.34
"GOOGL",2018-06-05,1154.66,1161.1,1147.46,1151.02,1,1151.02,NA,NA,NA,NA,NA,1.83648982848026,1146.95
"NFLX",2018-06-05,363.32,369.83,361.4124,365.8,14,5121.2,NA,NA,NA,NA,NA,47.8795811518325,5144.3
"SP500",2018-06-05,2748.46,2752.61,2739.51,2748.8,1,2748.8,NA,NA,NA,NA,NA,2.5216035226126,2772.35
"AAPL",2018-06-06,193.63,194.08,191.92,193.98,28,5431.44,NA,NA,NA,NA,NA,6.34484369889257,5416.88
"AMZN",2018-06-06,1704.51,1714.5,1686.47,1695.75,12,20349,NA,NA,NA,NA,NA,12.6643017176998,20271.6
"FB",2018-06-06,191.0252,192.53,189.11,191.34,1,191.34,NA,NA,NA,NA,NA,5.00473427879409,188.18
"GOOGL",2018-06-06,1152.77,1154.71,1136.32,1146.95,1,1146.95,NA,NA,NA,NA,NA,1.82999601116873,1134.42
"NFLX",2018-06-06,367.7848,369.6799,363.33,367.45,14,5144.3,NA,NA,NA,NA,NA,48.0955497382199,5059.6
"SP500",2018-06-06,2753.25,2772.39,2748.46,2772.35,1,2772.35,NA,NA,NA,NA,NA,2.54320704522521,2770.37
"AAPL",2018-06-07,194.14,194.2,192.335,193.46,28,5416.88,NA,NA,NA,NA,NA,6.32783514789029,5338.48
"AMZN",2018-06-07,1698.56,1699.9,1676.11,1689.3,12,20271.6,NA,NA,NA,NA,NA,12.6161314413742,20244
"FB",2018-06-07,190.75,190.97,186.77,188.18,1,188.18,NA,NA,NA,NA,NA,4.9220805716707,189.2
"GOOGL",2018-06-07,1144.58,1145.87,1126.12,1134.42,1,1134.42,NA,NA,NA,NA,NA,1.81000398883127,1134.33
"NFLX",2018-06-07,368.54,368.7,357.8,361.4,14,5059.6,NA,NA,NA,NA,NA,47.303664921466,5047.399
"SP500",2018-06-07,2774.84,2779.9,2760.16,2770.37,1,2770.37,NA,NA,NA,NA,NA,2.54139069810109,2779.03
"AAPL",2018-06-08,191.17,191.25,189.77,190.66,28,5338.48,NA,NA,NA,NA,NA,6.23625064249334,5354.44
"AMZN",2018-06-08,1681.12,1689.14,1673.01,1687,12,20244,NA,NA,NA,NA,NA,12.5989544436146,20269.44
"FB",2018-06-08,187.53,197.09,178.18,189.2,1,189.2,NA,NA,NA,NA,NA,4.94875993283078,191.54
"GOOGL",2018-06-08,1131.21,1135.59,1123.23,1134.33,1,1134.33,NA,NA,NA,NA,NA,1.80986039090546,1140.9
"NFLX",2018-06-08,358.06,361.55,356.25,360.5285,14,5047.399,NA,NA,NA,NA,NA,47.1895942408377,5060.3
"SP500",2018-06-08,2765.84,2779.39,2763.59,2779.03,1,2779.03,NA,NA,NA,NA,NA,2.54933492340152,2782
"AAPL",2018-06-11,191.35,191.97,190.21,191.23,28,5354.44,NA,NA,NA,NA,NA,6.254894631092,5383.84
"AMZN",2018-06-11,1681.51,1694.24,1680.59,1689.12,12,20269.44,NA,NA,NA,NA,NA,12.614787154593,20385
"FB",2018-06-11,188.81,192.6,188.8,191.54,1,191.54,NA,NA,NA,NA,NA,5.00996552608038,192.4
"GOOGL",2018-06-11,1132.94,1147.74,1131.4,1140.9,1,1140.9,NA,NA,NA,NA,NA,1.82034303948943,1148.19
"NFLX",2018-06-11,361.88,365.67,360.91,361.45,14,5060.3,NA,NA,NA,NA,NA,47.3102094240838,5093.62
"SP500",2018-06-11,2780.18,2790.21,2780.17,2782,1,2782,NA,NA,NA,NA,NA,2.5520594440877,2786.85
"AAPL",2018-06-12,191.385,192.611,191.15,192.28,28,5383.84,NA,NA,NA,NA,NA,6.28923882061586,5339.6
"AMZN",2018-06-12,1693,1699.51,1691.52,1698.75,12,20385,NA,NA,NA,NA,NA,12.6867064973861,20458.32
"FB",2018-06-12,192.17,193.28,191.56,192.4,1,192.4,NA,NA,NA,NA,NA,5.03245988941143,192.41
"GOOGL",2018-06-12,1141.02,1148.75,1141.02,1148.19,1,1148.19,NA,NA,NA,NA,NA,1.83197447147986,1144.23
"NFLX",2018-06-12,363.6,365.98,362,363.83,14,5093.62,NA,NA,NA,NA,NA,47.6217277486911,5319.02
"SP500",2018-06-12,2785.6,2789.8,2778.78,2786.85,1,2786.85,NA,NA,NA,NA,NA,2.55650857719475,2775.63
"AAPL",2018-06-13,192.42,192.88,190.44,190.7,28,5339.6,NA,NA,NA,NA,NA,6.23755899257044,5342.4
"AMZN",2018-06-13,1702.81,1713.75,1700.12,1704.86,12,20458.32,NA,NA,NA,NA,NA,12.7323375653473,20686.32
"FB",2018-06-13,192.74,194.5,191.91,192.41,1,192.41,NA,NA,NA,NA,NA,5.03272145177575,196.81
"GOOGL",2018-06-13,1152.28,1155.64,1143.38,1144.23,1,1144.23,NA,NA,NA,NA,NA,1.82565616274432,1160.11
"NFLX",2018-06-13,367.53,384.2537,364.11,379.93,14,5319.02,NA,NA,NA,NA,NA,49.729057591623,5500.18
"SP500",2018-06-13,2787.94,2791.47,2774.65,2775.63,1,2775.63,NA,NA,NA,NA,NA,2.54621594349142,2782.49
"AAPL",2018-06-14,191.55,191.57,190.22,190.8,28,5342.4,NA,NA,NA,NA,NA,6.24082986776319,5287.52
"AMZN",2018-06-14,1713.48,1724.8,1708.87,1723.86,12,20686.32,NA,NA,NA,NA,NA,12.8742345033607,20591.64
"FB",2018-06-14,193.1,197.28,192.91,196.81,1,196.81,NA,NA,NA,NA,NA,5.14780889207414,195.85
"GOOGL",2018-06-14,1152.21,1165.99,1150.6,1160.11,1,1160.11,NA,NA,NA,NA,NA,1.85099321898684,1159.27
"NFLX",2018-06-14,384.27,395.03,383.25,392.87,14,5500.18,NA,NA,NA,NA,NA,51.42277486911,5487.72
"SP500",2018-06-14,2783.21,2789.06,2776.52,2782.49,1,2782.49,NA,NA,NA,NA,NA,2.55250894413357,2779.66
"AAPL",2018-06-15,190.03,190.16,188.26,188.84,28,5287.52,NA,NA,NA,NA,NA,6.17672071398533,5284.72
"AMZN",2018-06-15,1714,1720.87,1708.52,1715.97,12,20591.64,NA,NA,NA,NA,NA,12.8153099327857,20685.48
"FB",2018-06-15,195.79,197.07,194.64,195.85,1,195.85,NA,NA,NA,NA,NA,5.12269890509994,198.31
"GOOGL",2018-06-15,1159.92,1163.91,1153.69,1159.27,1,1159.27,NA,NA,NA,NA,NA,1.8496529716793,1183.58
"NFLX",2018-06-15,390.71,398.86,387.51,391.98,14,5487.72,NA,NA,NA,NA,NA,51.3062827225131,5465.6
"SP500",2018-06-15,2777.78,2782.81,2761.73,2779.66,1,2779.66,NA,NA,NA,NA,NA,2.54991285203192,2773.75
"AAPL",2018-06-18,187.88,189.22,187.2,188.74,28,5284.72,NA,NA,NA,NA,NA,6.17344983879258,5199.32
"AMZN",2018-06-18,1706.26,1726.74,1702.56,1723.79,12,20685.48,NA,NA,NA,NA,NA,12.873711725168,20817.36
"FB",2018-06-18,194.8,199.58,194.13,198.31,1,198.31,NA,NA,NA,NA,NA,5.18704324672132,197.49
"GOOGL",2018-06-18,1152.69,1184.13,1151,1183.58,1,1183.58,NA,NA,NA,NA,NA,1.88844036697248,1178.69
"NFLX",2018-06-18,387.72,393.16,386.5,390.4,14,5465.6,NA,NA,NA,NA,NA,51.0994764397906,5669.72
"SP500",2018-06-18,2765.79,2774.99,2757.12,2773.75,1,2773.75,NA,NA,NA,NA,NA,2.54449133107054,2762.59
"AAPL",2018-06-19,185.14,186.33,183.45,185.69,28,5199.32,NA,NA,NA,NA,NA,6.07368814541377,5222
"AMZN",2018-06-19,1709.04,1736.11,1700.39,1734.78,12,20817.36,NA,NA,NA,NA,NA,12.955787901419,21000.96
"FB",2018-06-19,196.2352,197.96,193.79,197.49,1,197.49,NA,NA,NA,NA,NA,5.16559513284752,202
"GOOGL",2018-06-19,1170.11,1182.81,1161.61,1178.69,1,1178.69,NA,NA,NA,NA,NA,1.88063821300359,1184.07
"NFLX",2018-06-19,389.5,405.29,388.5,404.98,14,5669.72,NA,NA,NA,NA,NA,53.0078534031414,5834.64
"SP500",2018-06-19,2752.01,2765.05,2743.19,2762.59,1,2762.59,NA,NA,NA,NA,NA,2.53425373818916,2767.32
"AAPL",2018-06-20,186.35,187.2,185.73,186.5,28,5222,NA,NA,NA,NA,NA,6.10018223447502,5192.88
"AMZN",2018-06-20,1742.5,1762.93,1741.36,1750.08,12,21000.96,NA,NA,NA,NA,NA,13.0700522778193,20762.64
"FB",2018-06-20,199.1,203.55,198.805,202,1,202,NA,NA,NA,NA,NA,5.28355975915338,201.5
"GOOGL",2018-06-20,1183.3,1201.49,1182.03,1184.07,1,1184.07,NA,NA,NA,NA,NA,1.88922217790187,1169.44
"NFLX",2018-06-20,415.15,419.4675,409.6,416.76,14,5834.64,NA,NA,NA,NA,NA,54.5497382198953,5816.16
"SP500",2018-06-20,2769.73,2774.86,2763.91,2767.32,1,2767.32,NA,NA,NA,NA,NA,2.53859278965233,2749.76
"AAPL",2018-06-21,187.25,188.35,184.94,185.46,28,5192.88,NA,NA,NA,NA,NA,6.06616513247045,5177.76
"AMZN",2018-06-21,1760,1763.1,1717.56,1730.22,12,20762.64,NA,NA,NA,NA,NA,12.9217326362957,20588.04
"FB",2018-06-21,202.76,203.39,200.09,201.5,1,201.5,NA,NA,NA,NA,NA,5.27048164093765,201.74
"GOOGL",2018-06-21,1185.51,1190.33,1163.48,1169.44,1,1169.44,NA,NA,NA,NA,NA,1.86587953729557,1169.29
"NFLX",2018-06-21,421.38,423.2056,406.3701,415.44,14,5816.16,NA,NA,NA,NA,NA,54.3769633507853,5755.26
"SP500",2018-06-21,2769.28,2769.28,2744.39,2749.76,1,2749.76,NA,NA,NA,NA,NA,2.52248417576369,2754.88
"AAPL",2018-06-22,186.12,186.15,184.7,184.92,28,5177.76,NA,NA,NA,NA,NA,6.04850240642961,5100.76
"AMZN",2018-06-22,1742.62,1743,1711.9,1715.67,12,20588.04,NA,NA,NA,NA,NA,12.813069454817,19957.8
"FB",2018-06-22,201.16,202.24,199.31,201.74,1,201.74,NA,NA,NA,NA,NA,5.2767591376812,196.35
"GOOGL",2018-06-22,1171.49,1175,1159.65,1169.29,1,1169.29,NA,NA,NA,NA,NA,1.86564020741923,1139.28
"NFLX",2018-06-22,419.98,420.5,409.651,411.09,14,5755.26,NA,NA,NA,NA,NA,53.8075916230367,5382.72
"SP500",2018-06-22,2760.79,2764.17,2752.68,2754.88,1,2754.88,NA,NA,NA,NA,NA,2.52718099256949,2717.07
"AAPL",2018-06-25,183.4,184.92,180.73,182.17,28,5100.76,NA,NA,NA,NA,NA,5.95855333862904,5164.04
"AMZN",2018-06-25,1702.51,1705,1646.31,1663.15,12,19957.8,NA,NA,NA,NA,NA,12.4208364451083,20293.08
"FB",2018-06-25,200,200,193.11,196.35,1,196.35,NA,NA,NA,NA,NA,5.13577702331567,199
"GOOGL",2018-06-25,1155,1155.99,1119.9,1139.28,1,1139.28,NA,NA,NA,NA,NA,1.81775827682489,1132.62
"NFLX",2018-06-25,404.69,405.99,378.75,384.48,14,5382.72,NA,NA,NA,NA,NA,50.3246073298429,5591.46
"SP500",2018-06-25,2742.94,2742.94,2698.67,2717.07,1,2717.07,NA,NA,NA,NA,NA,2.49249610127511,2723.06
"AAPL",2018-06-26,182.99,186.53,182.54,184.43,28,5164.04,NA,NA,NA,NA,NA,6.03247511798514,5156.48
"AMZN",2018-06-26,1672.37,1701.57,1663.34,1691.09,12,20293.08,NA,NA,NA,NA,NA,12.629499626587,19926.12
"FB",2018-06-26,197.6,199.1,196.23,199,1,199,NA,NA,NA,NA,NA,5.20509104985902,195.84
"GOOGL",2018-06-26,1144.14,1146.87,1129,1132.62,1,1132.62,NA,NA,NA,NA,NA,1.80713203031512,1116.94
"NFLX",2018-06-26,393.28,404.78,389.05,399.39,14,5591.46,NA,NA,NA,NA,NA,52.2761780104712,5465.46
"SP500",2018-06-26,2722.12,2732.91,2715.6,2723.06,1,2723.06,NA,NA,NA,NA,NA,2.49799100999908,2699.63
"AAPL",2018-06-27,185.2278,187.28,184.03,184.16,28,5156.48,NA,NA,NA,NA,NA,6.02364375496472,5194
"AMZN",2018-06-27,1708.11,1711.95,1660,1660.51,12,19926.12,NA,NA,NA,NA,NA,12.4011202389843,20417.4
"FB",2018-06-27,199.18,200.75,195.8,195.84,1,195.84,NA,NA,NA,NA,NA,5.12243734273563,196.23
"GOOGL",2018-06-27,1136,1146.21,1116.7,1116.94,1,1116.94,NA,NA,NA,NA,NA,1.78211408057439,1126.78
"NFLX",2018-06-27,407.56,411.5865,390,390.39,14,5465.46,NA,NA,NA,NA,NA,51.098167539267,5535.88
"SP500",2018-06-27,2728.45,2746.09,2699.38,2699.63,1,2699.63,NA,NA,NA,NA,NA,2.47649756903036,2716.31
"AAPL",2018-06-28,184.1,186.21,183.8,185.5,28,5194,NA,NA,NA,NA,NA,6.06747348254754,5183.08
"AMZN",2018-06-28,1672.54,1705.5,1661.17,1701.45,12,20417.4,NA,NA,NA,NA,NA,12.7068707991038,20397.6
"FB",2018-06-28,195.18,197.34,193.26,196.23,1,196.23,NA,NA,NA,NA,NA,5.13263827494389,194.32
"GOOGL",2018-06-28,1112.39,1134,1106.07,1126.78,1,1126.78,NA,NA,NA,NA,NA,1.7978141204627,1129.19
"NFLX",2018-06-28,395,396.9,387.1,395.42,14,5535.88,NA,NA,NA,NA,NA,51.7565445026178,5480.02
"SP500",2018-06-28,2698.69,2724.34,2691.99,2716.31,1,2716.31,NA,NA,NA,NA,NA,2.4917989175305,2718.37
"AAPL",2018-06-29,186.29,187.19,182.91,185.11,28,5183.08,NA,NA,NA,NA,NA,6.05471706929583,5241.04
"AMZN",2018-06-29,1717,1723.41,1694.32,1699.8,12,20397.6,NA,NA,NA,NA,NA,12.6945481702763,20565.36
"FB",2018-06-29,197.32,197.5997,193.955,194.32,1,194.32,NA,NA,NA,NA,NA,5.08267986335982,197.36
"GOOGL",2018-06-29,1132.31,1141.36,1127.02,1129.19,1,1129.19,NA,NA,NA,NA,NA,1.80165935380933,1142.11
"NFLX",2018-06-29,399.19,401.3299,390.55,391.43,14,5480.02,NA,NA,NA,NA,NA,51.2342931937173,5574.52
"SP500",2018-06-29,2727.13,2743.26,2718.03,2718.37,1,2718.37,NA,NA,NA,NA,NA,2.49368865241721,2726.71
"AAPL",2018-07-02,183.82,187.3,183.42,187.18,28,5241.04,NA,NA,NA,NA,NA,6.12242418578571,5149.76
"AMZN",2018-07-02,1682.7,1713.89,1678.06,1713.78,12,20565.36,NA,NA,NA,NA,NA,12.7989544436146,20327.52
"FB",2018-07-02,193.37,197.45,192.22,197.36,1,197.36,NA,NA,NA,NA,NA,5.16219482211144,192.73
"GOOGL",2018-07-02,1115.35,1142.99,1106.6,1142.11,1,1142.11,NA,NA,NA,NA,NA,1.82227363382529,1116.28
"NFLX",2018-07-02,385.45,398.38,380,398.18,14,5574.52,NA,NA,NA,NA,NA,52.1178010471204,5467.28
"SP500",2018-07-02,2704.95,2727.26,2698.95,2726.71,1,2726.71,NA,NA,NA,NA,NA,2.50133932666728,2713.22
"AAPL",2018-07-03,187.79,187.95,183.54,183.92,28,5149.76,NA,NA,NA,NA,NA,6.01579365450213,5191.2
"AMZN",2018-07-03,1723.96,1725,1692.48,1693.96,12,20327.52,NA,NA,NA,NA,NA,12.6509335324869,20396.76
"FB",2018-07-03,194.55,195.4,192.52,192.73,1,192.73,NA,NA,NA,NA,NA,5.04109144743381,198.45
"GOOGL",2018-07-03,1149.42,1149.91,1114.43,1116.28,1,1116.28,NA,NA,NA,NA,NA,1.78106102911847,1141.29
"NFLX",2018-07-03,399.49,399.98,389.5,390.52,14,5467.28,NA,NA,NA,NA,NA,51.1151832460733,5577.46
"SP500",2018-07-03,2733.27,2736.58,2711.16,2713.22,1,2713.22,NA,NA,NA,NA,NA,2.48896431520044,2736.61
"AAPL",2018-07-05,185.26,186.41,184.28,185.4,28,5191.2,NA,NA,NA,NA,NA,6.0642026073548,5263.16
"AMZN",2018-07-05,1705.38,1710.69,1682.15,1699.73,12,20396.76,NA,NA,NA,NA,NA,12.6940253920836,20527.56
"FB",2018-07-05,194.74,198.65,194.03,198.45,1,198.45,NA,NA,NA,NA,NA,5.19070511982172,203.23
"GOOGL",2018-07-05,1124.6,1144.14,1123.12,1141.29,1,1141.29,NA,NA,NA,NA,NA,1.82096529716793,1155.08
"NFLX",2018-07-05,393.8003,399.24,390.86,398.39,14,5577.46,NA,NA,NA,NA,NA,52.1452879581152,5715.5
"SP500",2018-07-05,2724.19,2737.83,2716.02,2736.61,1,2736.61,NA,NA,NA,NA,NA,2.51042106228786,2759.82
"AAPL",2018-07-06,185.42,188.434,185.2,187.97,28,5263.16,NA,NA,NA,NA,NA,6.14826409980842,5336.24
"AMZN",2018-07-06,1696,1715.27,1691.67,1710.63,12,20527.56,NA,NA,NA,NA,NA,12.775429424944,20868.24
"FB",2018-07-06,198.45,203.64,197.7,203.23,1,203.23,NA,NA,NA,NA,NA,5.31573192996406,204.74
"GOOGL",2018-07-06,1141.77,1156.2,1137.24,1155.08,1,1155.08,NA,NA,NA,NA,NA,1.84296769046669,1167.28
"NFLX",2018-07-06,397.45,408.6495,395.5225,408.25,14,5715.5,NA,NA,NA,NA,NA,53.4358638743456,5865.58
"SP500",2018-07-06,2737.68,2764.41,2733.52,2759.82,1,2759.82,NA,NA,NA,NA,NA,2.53171268690946,2784.17
"AAPL",2018-07-09,189.5,190.68,189.3,190.58,28,5336.24,NA,NA,NA,NA,NA,6.23363394233914,5329.8
"AMZN",2018-07-09,1724.05,1739.56,1716.23,1739.02,12,20868.24,NA,NA,NA,NA,NA,12.9874533233757,20916.84
"FB",2018-07-09,204.93,205.8,202.1201,204.74,1,204.74,NA,NA,NA,NA,NA,5.35522784697555,203.54
"GOOGL",2018-07-09,1160,1167.93,1157.23,1167.28,1,1167.28,NA,NA,NA,NA,NA,1.86243318707619,1167.14
"NFLX",2018-07-09,415.95,419.12,411.1,418.97,14,5865.58,NA,NA,NA,NA,NA,54.8390052356021,5818.82
"SP500",2018-07-09,2768.51,2784.65,2768.51,2784.17,1,2784.17,NA,NA,NA,NA,NA,2.55405008714797,2793.84
"AAPL",2018-07-10,190.71,191.28,190.1801,190.35,28,5329.8,NA,NA,NA,NA,NA,6.22611092939582,5260.64
"AMZN",2018-07-10,1738.53,1750,1731,1743.07,12,20916.84,NA,NA,NA,NA,NA,13.0176997759522,21060
"FB",2018-07-10,204.5,204.91,202.26,203.54,1,203.54,NA,NA,NA,NA,NA,5.32384036325781,202.54
"GOOGL",2018-07-10,1169.99,1173.5,1162.56,1167.14,1,1167.14,NA,NA,NA,NA,NA,1.86220981252493,1171.46
"NFLX",2018-07-10,417.24,419.44,413.08,415.63,14,5818.82,NA,NA,NA,NA,NA,54.401832460733,5861.1
"SP500",2018-07-10,2788.56,2795.58,2786.24,2793.84,1,2793.84,NA,NA,NA,NA,NA,2.56292083295111,2774.02
