"symbol","date","open","high","low","close","split_coefficient","price","qtr","eps_est","eps","release_time","Beat_Miss"
"AMZN",1999-02-26,126.8,130,121,128.1,6,768.6,NA,NA,NA,NA,NA
"AMZN",1999-03-01,127,136.1,124,133,6,798,NA,NA,NA,NA,NA
"AMZN",1999-03-02,134.4,135.8,121.1,121.3,6,727.8,NA,NA,NA,NA,NA
"AMZN",1999-03-03,123.8,127.5,120.3,123.5,6,741,NA,NA,NA,NA,NA
"AMZN",1999-03-04,125.5,127,115.9,120.1,6,720.6,NA,NA,NA,NA,NA
"AMZN",1999-03-05,123.9,124.5,118.4,121.5,6,729,NA,NA,NA,NA,NA
"AMZN",1999-03-08,121.4,126.4,119.3,122.2,6,733.2,NA,NA,NA,NA,NA
"AMZN",1999-03-09,125.1,133.3,123.4,129.9,6,779.4,NA,NA,NA,NA,NA
"AMZN",1999-03-10,136.5,138.9,134,137.1,6,822.6,NA,NA,NA,NA,NA
"AMZN",1999-03-11,139.8,142.8,131,134.9,6,809.4,NA,NA,NA,NA,NA
"AMZN",1999-03-12,134,135.4,128.6,133.3,6,799.8,NA,NA,NA,NA,NA
"AMZN",1999-03-15,133,139,131,138.9,6,833.4,NA,NA,NA,NA,NA
"AMZN",1999-03-16,139,140.4,132.8,133.8,6,802.8,NA,NA,NA,NA,NA
"AMZN",1999-03-17,131.3,133.5,128.3,131,6,786,NA,NA,NA,NA,NA
"AMZN",1999-03-18,132.9,140,132.4,138.4,6,830.4,NA,NA,NA,NA,NA
"AMZN",1999-03-19,141.9,143.1,135,135.1,6,810.6,NA,NA,NA,NA,NA
"AMZN",1999-03-22,133.2,136.5,130.5,132,6,792,NA,NA,NA,NA,NA
"AMZN",1999-03-23,128.6,129.9,118,119.4,6,716.4,NA,NA,NA,NA,NA
"AMZN",1999-03-24,117.2,124,114,123.7,6,742.2,NA,NA,NA,NA,NA
"AMZN",1999-03-25,128.9,140,128.2,139.9,6,839.4,NA,NA,NA,NA,NA
"AMZN",1999-03-26,140,147.8,137.4,139.1,6,834.6,NA,NA,NA,NA,NA
"AMZN",1999-03-29,150,151.5,148,149.6,6,897.6,NA,NA,NA,NA,NA
"AMZN",1999-03-30,152,169.5,151.5,164.7,6,988.2,NA,NA,NA,NA,NA
"AMZN",1999-03-31,171.3,178,165.1,172.2,6,1033.2,NA,NA,NA,NA,NA
"AMZN",1999-04-01,179.6,180.1,167.5,171,6,1026,NA,NA,NA,NA,NA
"AMZN",1999-04-05,172.6,187.5,171.8,186.5,6,1119,NA,NA,NA,NA,NA
"AMZN",1999-04-06,184.5,195.8,179.5,182.9,6,1097.4,NA,NA,NA,NA,NA
"AMZN",1999-04-07,186.6,187.3,171.3,175.8,6,1054.8,NA,NA,NA,NA,NA
"AMZN",1999-04-08,174.8,184.1,166,179,6,1074,NA,NA,NA,NA,NA
"AMZN",1999-04-09,178.1,186,175.8,182.9,6,1097.4,NA,NA,NA,NA,NA
"AMZN",1999-04-12,176.1,188.3,176,184.4,6,1106.4,NA,NA,NA,NA,NA
"AMZN",1999-04-13,186.8,192,178.3,178.4,6,1070.4,NA,NA,NA,NA,NA
"AMZN",1999-04-14,182,184.5,166.6,168,6,1008,NA,NA,NA,NA,NA
"AMZN",1999-04-15,165.9,170.5,151,167.3,6,1003.8,NA,NA,NA,NA,NA
"AMZN",1999-04-16,184,191.5,180.7,190,6,1140,NA,NA,NA,NA,NA
"AMZN",1999-04-19,189,189,155,158.9,6,953.4,NA,NA,NA,NA,NA
"AMZN",1999-04-20,157.3,174.3,153.5,172,6,1032,NA,NA,NA,NA,NA
"AMZN",1999-04-21,172.4,182,169,179.3,6,1075.8,NA,NA,NA,NA,NA
"AMZN",1999-04-22,184.3,191,177.9,190.1,6,1140.6,NA,NA,NA,NA,NA
"AMZN",1999-04-23,192.9,216.5,191.8,210.1,6,1260.6,NA,NA,NA,NA,NA
"AMZN",1999-04-26,209,215.9,204,207.2,6,1243.2,NA,NA,NA,NA,NA
"AMZN",1999-04-27,217,221.3,202,205.9,6,1235.4,NA,NA,NA,NA,NA
"AMZN",1999-04-28,200,202,182.4,193.5,6,1161,NA,NA,NA,NA,NA
"AMZN",1999-04-29,172,177.1,165,168.3,6,1009.8,NA,NA,NA,NA,NA
"AMZN",1999-04-30,177,180,165,172.1,6,1032.6,NA,NA,NA,NA,NA
"AMZN",1999-05-03,166.9,167.1,150.1,150.9,6,905.4,NA,NA,NA,NA,NA
"AMZN",1999-05-04,152.6,160.5,140.5,143,6,858,NA,NA,NA,NA,NA
"AMZN",1999-05-05,143.9,148.3,133.9,146.5,6,879,NA,NA,NA,NA,NA
"AMZN",1999-05-06,148,151,135.8,137.4,6,824.4,NA,NA,NA,NA,NA
"AMZN",1999-05-07,140.8,144,131,136.4,6,818.4,NA,NA,NA,NA,NA
"AMZN",1999-05-10,136.6,147,134,146.9,6,881.4,NA,NA,NA,NA,NA
"AMZN",1999-05-11,150.7,153.9,144,148.4,6,890.4,NA,NA,NA,NA,NA
"AMZN",1999-05-12,148.1,148.6,141,142.9,6,857.4,NA,NA,NA,NA,NA
"AMZN",1999-05-13,144.4,147.9,136,136,6,816,NA,NA,NA,NA,NA
"AMZN",1999-05-14,133.1,134.8,129.8,132.4,6,794.4,NA,NA,NA,NA,NA
"AMZN",1999-05-17,130,138,121.5,137.6,6,825.6,NA,NA,NA,NA,NA
"AMZN",1999-05-18,136.4,137.5,130.9,132.6,6,795.6,NA,NA,NA,NA,NA
"AMZN",1999-05-19,133.9,139.6,133.5,139.6,6,837.6,NA,NA,NA,NA,NA
"AMZN",1999-05-20,136.8,138,130.5,130.8,6,784.8,NA,NA,NA,NA,NA
"AMZN",1999-05-21,130.8,132,125.8,128.6,6,771.6,NA,NA,NA,NA,NA
"AMZN",1999-05-24,128.6,129.4,116,117.5,6,705,NA,NA,NA,NA,NA
"AMZN",1999-05-25,117.3,121.1,111.4,111.6,6,669.6,NA,NA,NA,NA,NA
"AMZN",1999-05-26,113.2,121.9,104.5,120.9,6,725.4,NA,NA,NA,NA,NA
"AMZN",1999-05-27,119.6,120.6,114,114.6,6,687.6,NA,NA,NA,NA,NA
"AMZN",1999-05-28,115.6,120.4,112,118.8,6,712.8,NA,NA,NA,NA,NA
"AMZN",1999-06-01,111.5,115,105,105.8,6,634.8,NA,NA,NA,NA,NA
"AMZN",1999-06-02,104.8,115,97.13,112.1,6,672.6,NA,NA,NA,NA,NA
"AMZN",1999-06-03,113.9,114.5,104.5,105.1,6,630.6,NA,NA,NA,NA,NA
"AMZN",1999-06-04,105.6,110,101.6,108.4,6,650.4,NA,NA,NA,NA,NA
"AMZN",1999-06-07,108.6,119.9,108,117.4,6,704.4,NA,NA,NA,NA,NA
"AMZN",1999-06-08,120,121.4,110.4,111.6,6,669.6,NA,NA,NA,NA,NA
"AMZN",1999-06-09,113.9,114.5,109.8,114,6,684,NA,NA,NA,NA,NA
"AMZN",1999-06-10,111.9,118.1,110.1,115.9,6,695.4,NA,NA,NA,NA,NA
"AMZN",1999-06-11,115.1,117,104.8,106.3,6,637.8,NA,NA,NA,NA,NA
"AMZN",1999-06-14,103.9,104.5,89.75,92,6,552,NA,NA,NA,NA,NA
"AMZN",1999-06-15,92.25,99.75,90.63,96.5,6,579,NA,NA,NA,NA,NA
"AMZN",1999-06-16,101.3,113,101,111.7,6,670.2,NA,NA,NA,NA,NA
"AMZN",1999-06-17,111.6,119.1,109.6,112.9,6,677.4,NA,NA,NA,NA,NA
"AMZN",1999-06-18,111.9,114.5,109.5,111.3,6,667.8,NA,NA,NA,NA,NA
"AMZN",1999-06-21,113.6,123.6,111.8,123.5,6,741,NA,NA,NA,NA,NA
"AMZN",1999-06-22,123.2,129.5,116.5,117.5,6,705,NA,NA,NA,NA,NA
"AMZN",1999-06-23,115.6,121.3,112.1,117.8,6,706.8,NA,NA,NA,NA,NA
"AMZN",1999-06-24,118.1,118.8,113,113.6,6,681.6,NA,NA,NA,NA,NA
"AMZN",1999-06-25,116.4,117.5,108.1,110.2,6,661.2,NA,NA,NA,NA,NA
"AMZN",1999-06-28,111,111.9,102.4,110.7,6,664.2,NA,NA,NA,NA,NA
"AMZN",1999-06-29,110.3,118.3,108.8,116.1,6,696.6,NA,NA,NA,NA,NA
"AMZN",1999-06-30,116.5,129.3,115,125.1,6,750.6,NA,NA,NA,NA,NA
"AMZN",1999-07-01,125.3,126.5,118,122.4,6,734.4,NA,NA,NA,NA,NA
"AMZN",1999-07-02,123.3,126,120.8,124.1,6,744.6,NA,NA,NA,NA,NA
"AMZN",1999-07-06,128,133.3,125.5,126.9,6,761.4,NA,NA,NA,NA,NA
"AMZN",1999-07-07,126.1,127.5,120,121.9,6,731.4,NA,NA,NA,NA,NA
"AMZN",1999-07-08,125.6,127.5,121.3,125.4,6,752.4,NA,NA,NA,NA,NA
"AMZN",1999-07-09,126.1,127.8,124.1,125.5,6,753,NA,NA,NA,NA,NA
"AMZN",1999-07-12,125,125.5,116,117.4,6,704.4,NA,NA,NA,NA,NA
"AMZN",1999-07-13,116.3,127.2,115,126.1,6,756.6,NA,NA,NA,NA,NA
"AMZN",1999-07-14,127.4,135,125.8,135,6,810,NA,NA,NA,NA,NA
"AMZN",1999-07-15,135,141.5,133.4,139.6,6,837.6,NA,NA,NA,NA,NA
"AMZN",1999-07-16,138.8,142.5,136.1,137.6,6,825.6,NA,NA,NA,NA,NA
"AMZN",1999-07-19,136,136.6,131.5,131.7,6,790.2,NA,NA,NA,NA,NA
"AMZN",1999-07-20,129.1,129.4,120.1,120.1,6,720.6,NA,NA,NA,NA,NA
"AMZN",1999-07-21,121,128.3,120.3,125.4,6,752.4,NA,NA,NA,NA,NA
"AMZN",1999-07-22,116.6,117.1,104.8,106.8,6,640.8,NA,NA,NA,NA,NA
"AMZN",1999-07-23,109.8,114.8,103.2,114.6,6,687.6,NA,NA,NA,NA,NA
"AMZN",1999-07-26,110.4,115.2,105,105.9,6,635.4,NA,NA,NA,NA,NA
"AMZN",1999-07-27,109,110.4,100.1,101,6,606,NA,NA,NA,NA,NA
"AMZN",1999-07-28,102,106.1,99.63,105.8,6,634.8,NA,NA,NA,NA,NA
"AMZN",1999-07-29,102.4,104.4,100,101.6,6,609.6,NA,NA,NA,NA,NA
"AMZN",1999-07-30,102.1,102.8,97.5,100.1,6,600.6,NA,NA,NA,NA,NA
"AMZN",1999-08-02,98.38,102.1,93.94,94,6,564,NA,NA,NA,NA,NA
"AMZN",1999-08-03,97,97,89.63,94.88,6,569.28,NA,NA,NA,NA,NA
"AMZN",1999-08-04,93.75,96.38,88,88.44,6,530.64,NA,NA,NA,NA,NA
"AMZN",1999-08-05,87.56,98,82,97.25,6,583.5,NA,NA,NA,NA,NA
"AMZN",1999-08-06,96.63,99.5,89.25,89.56,6,537.36,NA,NA,NA,NA,NA
"AMZN",1999-08-09,91.38,98,84.56,85.5,6,513,NA,NA,NA,NA,NA
"AMZN",1999-08-10,85.38,92.19,82,91,6,546,NA,NA,NA,NA,NA
"AMZN",1999-08-11,92.38,95.25,85.19,90.94,6,545.64,NA,NA,NA,NA,NA
"AMZN",1999-08-12,91,95.75,89.38,91.75,6,550.5,NA,NA,NA,NA,NA
"AMZN",1999-08-13,95,97.44,94.13,97.44,6,584.64,NA,NA,NA,NA,NA
"AMZN",1999-08-16,98.25,100.9,95.5,98.31,6,589.86,NA,NA,NA,NA,NA
"AMZN",1999-08-17,100.5,109.5,99.88,109.3,6,655.8,NA,NA,NA,NA,NA
"AMZN",1999-08-18,115.1,117.5,112.5,113.1,6,678.6,NA,NA,NA,NA,NA
"AMZN",1999-08-19,110.8,111.2,105.1,105.1,6,630.6,NA,NA,NA,NA,NA
"AMZN",1999-08-20,106.3,113.5,106.3,113.3,6,679.8,NA,NA,NA,NA,NA
"AMZN",1999-08-23,115.9,120.5,115.8,118.4,6,710.4,NA,NA,NA,NA,NA
"AMZN",1999-08-24,116,125.5,115.9,123.1,6,738.6,NA,NA,NA,NA,NA
"AMZN",1999-08-25,122.8,133,121.5,132.9,6,797.4,NA,NA,NA,NA,NA
"AMZN",1999-08-26,133,135.6,127.5,128.6,6,771.6,NA,NA,NA,NA,NA
"AMZN",1999-08-27,130.5,130.5,125,128.5,6,771,NA,NA,NA,NA,NA
"AMZN",1999-08-30,127.6,130,117.9,119.3,6,715.8,NA,NA,NA,NA,NA
"AMZN",1999-08-31,118.4,124.7,112.2,124.4,6,746.4,NA,NA,NA,NA,NA
"AMZN",1999-09-01,127,127,117.5,119.1,6,714.6,NA,NA,NA,NA,NA
"AMZN",1999-09-02,57.5,61.94,57.38,60.06,12,720.72,NA,NA,NA,NA,NA
"AMZN",1999-09-03,63.75,64,60.81,62.44,12,749.28,NA,NA,NA,NA,NA
"AMZN",1999-09-07,63.81,64.25,62.13,62.94,12,755.28,NA,NA,NA,NA,NA
"AMZN",1999-09-08,62,63.25,60.94,61.44,12,737.28,NA,NA,NA,NA,NA
"AMZN",1999-09-09,63.5,64.44,62.38,63.63,12,763.56,NA,NA,NA,NA,NA
"AMZN",1999-09-10,65.94,68,64.88,66.5,12,798,NA,NA,NA,NA,NA
"AMZN",1999-09-13,65.63,66,62.5,63.31,12,759.72,NA,NA,NA,NA,NA
"AMZN",1999-09-14,62.75,66.44,62.75,66,12,792,NA,NA,NA,NA,NA
"AMZN",1999-09-15,67.75,67.94,65,65.56,12,786.72,NA,NA,NA,NA,NA
"AMZN",1999-09-16,64.94,65.81,62.75,65.25,12,783,NA,NA,NA,NA,NA
"AMZN",1999-09-17,65.63,66,62.75,63.81,12,765.72,NA,NA,NA,NA,NA
"AMZN",1999-09-20,63.69,65,62.69,62.75,12,753,NA,NA,NA,NA,NA
"AMZN",1999-09-21,61.63,63.94,61,62.25,12,747,NA,NA,NA,NA,NA
"AMZN",1999-09-22,62.88,66.5,60.69,66,12,792,NA,NA,NA,NA,NA
"AMZN",1999-09-23,67,68.75,61.23,62.25,12,747,NA,NA,NA,NA,NA
"AMZN",1999-09-24,62,66,61.5,65,12,780,NA,NA,NA,NA,NA
"AMZN",1999-09-27,66.19,67.88,61.88,62.56,12,750.72,NA,NA,NA,NA,NA
"AMZN",1999-09-28,62.5,66.5,61.13,65.88,12,790.56,NA,NA,NA,NA,NA
"AMZN",1999-09-29,66.5,85,65.75,80.75,12,969,NA,NA,NA,NA,NA
"AMZN",1999-09-30,79.81,81.5,76.25,79.94,12,959.28,NA,NA,NA,NA,NA
"AMZN",1999-10-01,77,79.25,76.66,77.25,12,927,NA,NA,NA,NA,NA
"AMZN",1999-10-04,79.44,79.75,75.75,77.06,12,924.72,NA,NA,NA,NA,NA
"AMZN",1999-10-05,77.13,79.75,74.75,78.44,12,941.28,NA,NA,NA,NA,NA
"AMZN",1999-10-06,79.56,83.63,79.5,82.44,12,989.28,NA,NA,NA,NA,NA
"AMZN",1999-10-07,85.63,90,83.5,87.31,12,1047.72,NA,NA,NA,NA,NA
"AMZN",1999-10-08,86.88,89.5,84.44,89.25,12,1071,NA,NA,NA,NA,NA
"AMZN",1999-10-11,89.13,89.38,86.75,88.38,12,1060.56,NA,NA,NA,NA,NA
"AMZN",1999-10-12,87.69,88.5,84.88,84.94,12,1019.28,NA,NA,NA,NA,NA
"AMZN",1999-10-13,82.5,85,79.56,79.94,12,959.28,NA,NA,NA,NA,NA
"AMZN",1999-10-14,80.5,83.38,78.44,79.59,12,955.08,NA,NA,NA,NA,NA
"AMZN",1999-10-15,75.88,77.06,73.94,75.06,12,900.72,NA,NA,NA,NA,NA
"AMZN",1999-10-18,75.06,76.5,71.06,74.06,12,888.72,NA,NA,NA,NA,NA
"AMZN",1999-10-19,77.63,78.25,75.63,76.63,12,919.56,NA,NA,NA,NA,NA
"AMZN",1999-10-20,78.31,80.63,76.34,80.5,12,966,NA,NA,NA,NA,NA
"AMZN",1999-10-21,77.94,82.81,77.06,80.75,12,969,NA,NA,NA,NA,NA
"AMZN",1999-10-22,81.44,83.63,78,78.63,12,943.56,NA,NA,NA,NA,NA
"AMZN",1999-10-25,79,83,77.94,82.75,12,993,NA,NA,NA,NA,NA
"AMZN",1999-10-26,83.13,84.31,80.13,81.25,12,975,NA,NA,NA,NA,NA
"AMZN",1999-10-27,79.38,79.38,74.81,75.94,12,911.28,NA,NA,NA,NA,NA
"AMZN",1999-10-28,69.5,72.5,65.88,71,12,852,NA,NA,NA,NA,NA
"AMZN",1999-10-29,72.75,72.81,69.25,70.63,12,847.56,NA,NA,NA,NA,NA
"AMZN",1999-11-01,68.06,71.88,66.31,69.13,12,829.56,NA,NA,NA,NA,NA
"AMZN",1999-11-02,69.75,70,65.06,66.44,12,797.28,NA,NA,NA,NA,NA
"AMZN",1999-11-03,68.19,68.5,65,65.81,12,789.72,NA,NA,NA,NA,NA
"AMZN",1999-11-04,67.19,67.19,61,63.06,12,756.72,NA,NA,NA,NA,NA
"AMZN",1999-11-05,64.75,65.5,62.25,64.94,12,779.28,NA,NA,NA,NA,NA
"AMZN",1999-11-08,64.81,80,63.5,78,12,936,NA,NA,NA,NA,NA
"AMZN",1999-11-09,80.88,83.06,70,70.81,12,849.72,NA,NA,NA,NA,NA
"AMZN",1999-11-10,71.56,75,70.13,72,12,864,NA,NA,NA,NA,NA
"AMZN",1999-11-11,74.75,75,71.38,73,12,876,NA,NA,NA,NA,NA
"AMZN",1999-11-12,73.75,75,70.81,74.94,12,899.28,NA,NA,NA,NA,NA
"AMZN",1999-11-15,75.63,76,73.31,73.5,12,882,NA,NA,NA,NA,NA
"AMZN",1999-11-16,74.25,79.63,73.75,78.94,12,947.28,NA,NA,NA,NA,NA
"AMZN",1999-11-17,77.94,80,75.44,76.5,12,918,NA,NA,NA,NA,NA
"AMZN",1999-11-18,76.75,78.19,75.25,77.94,12,935.28,NA,NA,NA,NA,NA
"AMZN",1999-11-19,77.88,78.13,76.06,77.94,12,935.28,NA,NA,NA,NA,NA
"AMZN",1999-11-22,77.88,82.5,76,80.5,12,966,NA,NA,NA,NA,NA
"AMZN",1999-11-23,80.38,85.63,76.25,81.75,12,981,NA,NA,NA,NA,NA
"AMZN",1999-11-24,84.25,87.75,83.25,87.25,12,1047,NA,NA,NA,NA,NA
"AMZN",1999-11-26,91.06,95.13,90.5,93.13,12,1117.56,NA,NA,NA,NA,NA
"AMZN",1999-11-29,95.5,96.88,90.13,90.44,12,1085.28,NA,NA,NA,NA,NA
"AMZN",1999-11-30,88.27,88.88,83.81,85.06,12,1020.72,NA,NA,NA,NA,NA
"AMZN",1999-12-01,87.25,87.63,81.97,85,12,1020,NA,NA,NA,NA,NA
"AMZN",1999-12-02,86,91.31,85.63,89.06,12,1068.72,NA,NA,NA,NA,NA
"AMZN",1999-12-03,92.5,93.38,86.06,86.56,12,1038.72,NA,NA,NA,NA,NA
"AMZN",1999-12-06,86.88,89.88,84.69,87.38,12,1048.56,NA,NA,NA,NA,NA
"AMZN",1999-12-07,88,88,84.38,86.06,12,1032.72,NA,NA,NA,NA,NA
"AMZN",1999-12-08,86.81,93,86.75,88,12,1056,NA,NA,NA,NA,NA
"AMZN",1999-12-09,95.25,113,93.44,103.6,12,1243.2,NA,NA,NA,NA,NA
"AMZN",1999-12-10,111.4,112,104.4,106.7,12,1280.4,NA,NA,NA,NA,NA
"AMZN",1999-12-13,106.6,106.6,101.5,102.5,12,1230,NA,NA,NA,NA,NA
"AMZN",1999-12-14,103.8,104,95,95.63,12,1147.56,NA,NA,NA,NA,NA
"AMZN",1999-12-15,92.88,99.44,91,96.5,12,1158,NA,NA,NA,NA,NA
"AMZN",1999-12-16,98.25,98.75,93.5,94.88,12,1138.56,NA,NA,NA,NA,NA
"AMZN",1999-12-17,97.19,97.63,93.81,94.06,12,1128.72,NA,NA,NA,NA,NA
"AMZN",1999-12-20,97.75,101.6,95.06,97,12,1164,NA,NA,NA,NA,NA
"AMZN",1999-12-21,96.56,100.4,96.56,99.88,12,1198.56,NA,NA,NA,NA,NA
"AMZN",1999-12-22,100.6,100.6,95.5,97.69,12,1172.28,NA,NA,NA,NA,NA
"AMZN",1999-12-23,98,99,89.06,90,12,1080,NA,NA,NA,NA,NA
"AMZN",1999-12-27,87.75,88.25,80.13,81.13,12,973.56,NA,NA,NA,NA,NA
"AMZN",1999-12-28,83.06,86.5,81.56,82.31,12,987.72,NA,NA,NA,NA,NA
"AMZN",1999-12-29,83.44,85.38,82.63,83.5,12,1002,NA,NA,NA,NA,NA
"AMZN",1999-12-30,84.63,85.13,78.5,79.06,12,948.72,NA,NA,NA,NA,NA
"AMZN",1999-12-31,79.31,79.38,76,76.13,12,913.56,NA,NA,NA,NA,NA
"AAPL",2000-01-03,104.87,112.5,101.69,111.94,1,111.94,NA,NA,NA,NA,NA
"AMZN",2000-01-03,81.5,89.56,80,89.38,12,1072.56,NA,NA,NA,NA,NA
"AAPL",2000-01-04,108.25,110.62,101.19,102.5,1,102.5,NA,NA,NA,NA,NA
"AMZN",2000-01-04,85.38,91.5,81.75,81.94,12,983.28,NA,NA,NA,NA,NA
"AAPL",2000-01-05,103.75,110.56,103,104,1,104,NA,NA,NA,NA,NA
"AMZN",2000-01-05,70.75,75.13,69.63,71.75,12,861,NA,NA,NA,NA,NA
"AAPL",2000-01-06,106.12,107,95,95,1,95,NA,NA,NA,NA,NA
"AMZN",2000-01-06,71.31,72.69,64,65.56,12,786.72,NA,NA,NA,NA,NA
"AAPL",2000-01-07,96.5,101,95.5,99.5,1,99.5,NA,NA,NA,NA,NA
"AMZN",2000-01-07,67,70.5,66.19,69.56,12,834.72,NA,NA,NA,NA,NA
"AAPL",2000-01-10,102,102.25,94.75,97.75,1,97.75,NA,NA,NA,NA,NA
"AMZN",2000-01-10,72.56,72.63,65.56,69.19,12,830.28,NA,NA,NA,NA,NA
"AAPL",2000-01-11,95.94,99.37,90.5,92.75,1,92.75,NA,NA,NA,NA,NA
"AMZN",2000-01-11,66.88,70,65,66.75,12,801,NA,NA,NA,NA,NA
"AAPL",2000-01-12,95,95.5,86.5,87.19,1,87.19,NA,NA,NA,NA,NA
"AMZN",2000-01-12,67.88,68,63,63.56,12,762.72,NA,NA,NA,NA,NA
"AAPL",2000-01-13,94.48,98.75,92.5,96.75,1,96.75,NA,NA,NA,NA,NA
"AMZN",2000-01-13,64.94,67.19,63.13,65.94,12,791.28,NA,NA,NA,NA,NA
"AAPL",2000-01-14,100,102.25,99.37,100.44,1,100.44,NA,NA,NA,NA,NA
"AMZN",2000-01-14,66.75,68.5,64,64.25,12,771,NA,NA,NA,NA,NA
"AAPL",2000-01-18,101,106,100.44,103.94,1,103.94,NA,NA,NA,NA,NA
"AMZN",2000-01-18,63.44,65.19,63,64.13,12,769.56,NA,NA,NA,NA,NA
"AAPL",2000-01-19,105.62,108.75,103.37,106.56,1,106.56,NA,NA,NA,NA,NA
"AMZN",2000-01-19,64.13,67.5,63,66.81,12,801.72,NA,NA,NA,NA,NA
"AAPL",2000-01-20,115.5,121.5,113.5,113.5,1,113.5,NA,NA,NA,NA,NA
"AMZN",2000-01-20,66.94,67,63.94,64.75,12,777,NA,NA,NA,NA,NA
"AAPL",2000-01-21,114.25,114.25,110.19,111.31,1,111.31,NA,NA,NA,NA,NA
"AMZN",2000-01-21,64.63,64.63,60,62.06,12,744.72,NA,NA,NA,NA,NA
"AAPL",2000-01-24,108.44,112.75,105.12,106.25,1,106.25,NA,NA,NA,NA,NA
"AMZN",2000-01-24,67.56,73.38,67.5,70.13,12,841.56,NA,NA,NA,NA,NA
"AAPL",2000-01-25,105,113.12,102.37,112.25,1,112.25,NA,NA,NA,NA,NA
"AMZN",2000-01-25,70,71.25,66,69.25,12,831,NA,NA,NA,NA,NA
"AAPL",2000-01-26,110,114.19,109.75,110.19,1,110.19,NA,NA,NA,NA,NA
"AMZN",2000-01-26,68.63,70,64.75,64.81,12,777.72,NA,NA,NA,NA,NA
"AAPL",2000-01-27,108.81,113,107,110,1,110,NA,NA,NA,NA,NA
"AMZN",2000-01-27,65.19,67.75,64.63,66.94,12,803.28,NA,NA,NA,NA,NA
"AAPL",2000-01-28,108.19,110.87,100.62,101.62,1,101.62,NA,NA,NA,NA,NA
"AMZN",2000-01-28,65,66.44,60,61.69,12,740.28,NA,NA,NA,NA,NA
"AAPL",2000-01-31,101,103.87,94.5,103.75,1,103.75,NA,NA,NA,NA,NA
"AMZN",2000-01-31,60.38,64.75,58.44,64.56,12,774.72,NA,NA,NA,NA,NA
"AAPL",2000-02-01,104,105,100,100.25,1,100.25,NA,NA,NA,NA,NA
"AMZN",2000-02-01,67.5,70.63,64.38,67.44,12,809.28,NA,NA,NA,NA,NA
"AAPL",2000-02-02,100.75,102.12,97,98.81,1,98.81,NA,NA,NA,NA,NA
"AMZN",2000-02-02,67.94,72.25,67.75,69.44,12,833.28,NA,NA,NA,NA,NA
"AAPL",2000-02-03,100.31,104.25,100.25,103.31,1,103.31,NA,NA,NA,NA,NA
"AMZN",2000-02-03,81.13,85.94,77.38,84.19,12,1010.28,NA,NA,NA,NA,NA
"AAPL",2000-02-04,103.94,110,103.62,108,1,108,NA,NA,NA,NA,NA
"AMZN",2000-02-04,82.75,82.75,78,78.56,12,942.72,NA,NA,NA,NA,NA
"AAPL",2000-02-07,108,114.25,105.94,114.06,1,114.06,NA,NA,NA,NA,NA
"AMZN",2000-02-07,76.19,76.88,73.13,75,12,900,NA,NA,NA,NA,NA
"AAPL",2000-02-08,114,116.12,111.25,114.87,1,114.87,NA,NA,NA,NA,NA
"AMZN",2000-02-08,74,84,73.44,83.13,12,997.56,NA,NA,NA,NA,NA
"AAPL",2000-02-09,114.12,117.12,112.44,112.62,1,112.62,NA,NA,NA,NA,NA
"AMZN",2000-02-09,80.55,83.73,80.02,80.25,12,963,NA,NA,NA,NA,NA
"AAPL",2000-02-10,112.87,113.87,110,113.5,1,113.5,NA,NA,NA,NA,NA
"AMZN",2000-02-10,78.5,79.88,75.5,76.19,12,914.28,NA,NA,NA,NA,NA
"AAPL",2000-02-11,113.62,114.12,108.25,108.75,1,108.75,NA,NA,NA,NA,NA
"AMZN",2000-02-11,77.13,79.13,75.5,76.19,12,914.28,NA,NA,NA,NA,NA
"AAPL",2000-02-14,109.31,115.87,108.62,115.81,1,115.81,NA,NA,NA,NA,NA
"AMZN",2000-02-14,75.69,75.75,73.56,74.44,12,893.28,NA,NA,NA,NA,NA
"AAPL",2000-02-15,115.25,119.94,115.19,119,1,119,NA,NA,NA,NA,NA
"AMZN",2000-02-15,73.44,76.19,70.63,73.81,12,885.72,NA,NA,NA,NA,NA
"AAPL",2000-02-16,117.75,118.12,112.12,114.12,1,114.12,NA,NA,NA,NA,NA
"AMZN",2000-02-16,72.75,73.44,70.63,70.69,12,848.28,NA,NA,NA,NA,NA
"AAPL",2000-02-17,115.19,115.5,113.12,114.87,1,114.87,NA,NA,NA,NA,NA
"AMZN",2000-02-17,71.25,71.31,68,69,12,828,NA,NA,NA,NA,NA
"AAPL",2000-02-18,114.62,115.37,110.87,111.25,1,111.25,NA,NA,NA,NA,NA
"AMZN",2000-02-18,68.44,69,63.88,64.75,12,777,NA,NA,NA,NA,NA
"AAPL",2000-02-22,110.12,116.94,106.69,113.81,1,113.81,NA,NA,NA,NA,NA
"AMZN",2000-02-22,64.94,66.5,63.06,63.56,12,762.72,NA,NA,NA,NA,NA
"AAPL",2000-02-23,113.23,119,111,116.25,1,116.25,NA,NA,NA,NA,NA
"AMZN",2000-02-23,64.88,71.75,64.69,70.44,12,845.28,NA,NA,NA,NA,NA
"AAPL",2000-02-24,117.31,119.12,111.75,115.2,1,115.2,NA,NA,NA,NA,NA
"AMZN",2000-02-24,70.56,71.38,65.63,68.44,12,821.28,NA,NA,NA,NA,NA
"AAPL",2000-02-25,114.81,117,110.12,110.37,1,110.37,NA,NA,NA,NA,NA
